V‚rdformu skaits:	6130
2	Szargims
2	Szatayﬂamme
2	ßzatcyt
2	Szeekle
2	Szeeleßtibes
2	Szeleßtibe
2	Szewas
2	Szewes
2	Szille
2	Szimes
2	Szlepkouwibe
2	Szodibenamme
2	Szodibes
2	Szoge
2	Sz¸eddrabe
2	Szumpte
2	Szyde
2	tagadine
2	taißnis
2	taißnybe
2	Tan
2	Tapeetz
2	tappußßche
2	tappußße
2	TA
2	TAd
2	teitcz
2	teßa
2	THad
2	thada
2	Than
2	thappe
2	Thems
2	thew
2	Thewa
2	Thoma
2	thˆwim
2	thurrees
2	thurreet
2	thurrenes
2	Thurreth
2	Tims
2	tinne
2	titczath
2	titczeete
2	titczey
2	titczeye
2	titczeys
2	Titczybe
2	touws
2	Tˆw
2	Tows
2	treﬂe
2	treﬂeth
2	treßßees
2	treßßeis
2	treßßeßchenne
2	treßtu
2	triﬂ
2	trißdeßmette
2	tumpﬂybe
2	tumﬂibe
2	Turpeetcz
2	turrenes
2	tuwake
2	Tyckle
2	tyrumme
2	vggenige
2	vßdiga
2	vßz
2	Wackarre
2	waine
2	wairaack
2	walde
2	walle
2	walloda
2	w‰rdam
2	w‰rdes
2	W‰rdes
2	w‰rdtcz
2	Warre
2	warreete
2	warrens
2	warres
2	warreßchenne
2	warreye
2	way
2	waybes
2	wayrake
2	Wayx
2	weeßte
2	Wena
2	wenada
2	wenade
2	weneotre
2	wenu
2	weta
2	Wete
2	whedde
2	whelte
2	Wherßche
2	Whetczakems
2	Wheys
2	Wieße
2	Wilteneke
2	Wiltenex
2	Wiltibe
2	wiltigims
2	wingems
2	wingims
2	wirßees
2	wueßße
2	wueßßims
2	W¸rﬂeneke
2	w¸rßße
2	w¸ﬂe
2	w¸ßßams
2	w¸ßßenotul
2	w¸ßtim
2	Wyrock
2	yaehde
2	yckwenam
2	yemmam
2	yemptcz
2	yems
2	yemußßche
2	youna
2	younas
2	youtha
2	yr
2	yßplattye
2	yßredtczhete
2	yßwilke
2	yu~s
2	yuußße
2	yuußßes
2	Zacharias
1	aapgretczy
1	abbeduewe
1	abbes
1	abbrunyotz
1	abdawenaye
1	abdawenays
1	abdoma
1	abdomyge
1	abdroudye
1	abgreetczibe
1	abgreetczyas
1	abgreßchenne
1	abgreßchennes
1	abgreßth
1	abgrutenata
1	abgrutenate
1	abgrutenatims
1	abledtczenath
1	abﬂeeloht
1	abﬂeeloy
1	abﬂeeloyas
1	abßkaydro
1	abﬂlapeye
1	abwilcke
1	abyoutayetes
1	acklam
1	ackles
1	ackmenna
1	ackmennhotz
1	ackmens
1	ackminnu
1	adbideye
1	adbilde
1	adbildees
1	adbildeeßchen
1	adbildeetes
1	adbildeis
1	adbildeßchenne
1	adbildhet
1	adgaiußße
1	adgayußße
1	admittas
1	adﬂinnis
1	adﬂinnußße
1	adßißchenne
1	adﬂißteth
1	adﬂißto
1	adﬂydth
1	aggrumme
1	aißbaﬂett
1	aiﬂbaßis
1	aiﬂbildo
1	aißkaare
1	aißleckßchenne
1	aißleckt
1	aißlecktas
1	aißledtcze
1	aißmiggußßche{aißmiggnßßche}
1	aißmiggußße
1	aißmuggerre
1	aitcenaye
1	aitczenaatz
1	aitczenais
1	aitczenays
1	alga
1	alloyamme
1	alloyet
1	alloyeth
1	ammatz
1	apdawenas
1	apdoma
1	apdomaya
1	apdomayße
1	apdroudye
1	apdußmotes
1	apgaißmoßchenne
1	apgreeczenaßes
1	apgreetczenates
1	apgreetczibes
1	apgreetczyas
1	apgrekoyates
1	apgreßchates
1	apgreßtz
1	apgretczenatos
1	apgretczibe
1	apgretczitz
1	apgretczyas
1	apgullußßche
1	apioutayas
1	apkaiten‰th
1	apk‰rt
1	apkarth
1	apklaas
1	apklaßchenne
1	apklata
1	apklayeth
1	apkrones
1	apkuden‰tcz
1	apledtczenays
1	apluko
1	aplukoyes
1	apmetoßchenne
1	apmhedidamme
1	apmhedites
1	apmheditu
1	apmhedy
1	apmhedytz
1	apnewath
1	appexkan
1	appraxte
1	approudtczyt
1	aprackßchenne
1	aprackt
1	aprackte
1	aproudaye
1	aproudtczit
1	aproudtczyt
1	aprye
1	apryte
1	apﬂabagothe
1	apﬂatcytz
1	apßautcze
1	apßeedes
1	apßeedet
1	apﬂimoye
1	apﬂinnos
1	apßkaidroßchene
1	apßkaidrote
1	apßkaydrees
1	apßkaydrootz
1	apßkaydros
1	apﬂlaape
1	apﬂlatcita
1	apﬂleeckte
1	apﬂleegußßche
1	apﬂleepta
1	apﬂleepthe
1	apﬂleepybe
1	apﬂlhepta
1	apﬂlickßchenne
1	apﬂlidtczenaatz
1	apﬂmeye
1	apßpedys
1	apßploudytz
1	apßpydey
1	apßtippreeta
1	apßtippren‰s
1	apßtipprey
1	apßtippreye
1	apßtippro
1	apßtipproßchennes
1	apßtipprota
1	apﬂuudtczath
1	apßuudtcze
1	apﬂuudtczet
1	apßuudtczetz
1	apßuudtczeye
1	apﬂuudtczeye
1	apteerpees
1	apteerptz
1	aptherpeye
1	aptherpßemes
1	aptherpßeth
1	aptherptcz
1	apthwert
1	aptreßße
1	aptwhertz
1	aptwherußße
1	apwelcet
1	apwelceth
1	apwheltczet
1	apwheltzet
1	apwilckt
1	apwilckte
1	apwilkußßche
1	apyooßto
1	apyooßtz
1	apyoßees
1	apyoutayas
1	arridtcczan
1	arridtzan
1	aﬂens
1	aßßen~e
1	aßßens
1	aßtaye
1	aßtotan
1	atbildeeßchenne
1	atcees
1	atczems
1	atczimpßchennes
1	atgreßches
1	atgreßß‰s
1	atgreßthe
1	atgreßzaas
1	atlicktas
1	atlicktes
1	atmackﬂat
1	atmackßatz
1	atmaxath
1	atnackßchenne
1	atneeßto
1	atneﬂe
1	atneﬂeth
1	atneßis
1	atneßße
1	atneßt
1	atneßth
1	atpackal
1	atpeßtißchenne
1	atpeßtißchennes
1	atpeßtite
1	atpeßtith
1	atrayﬂet
1	atﬂackat
1	atﬂatcy
1	atﬂinnis
1	atﬂinnußßche
1	atﬂißchennes
1	atßißßchenne
1	atﬂißßchenne
1	atﬂißtam
1	atﬂißteeßcho
1	atßtatam{atßtatan}
1	atßtate
1	atßtays
1	atßthaias
1	atßthais
1	atßthas
1	atßthat
1	atßthayetes
1	atﬂynne
1	atﬂyßto
1	atßyßtz
1	atﬂyt
1	atthweres
1	attraddas
1	attraddußße
1	attradußßche
1	attraißße
1	attraites
1	attras
1	attraßßeet
1	attraßtcz
1	attraßte
1	attraßtz
1	attrodam
1	attrodeth
1	attwallote
1	attwherre
1	attwherta
1	attwherte
1	atwarre
1	atweddußßche
1	atwerres
1	atwhers
1	auckte
1	auget
1	auglige
1	auglis
1	auglos
1	aukßte{außte}
1	außti
1	außtrume
1	autczenate
1	autu
1	autu{autn}
1	auwems
1	auxkan
1	auxke
1	auxßchas
1	auxßches
1	auxtakadheweetcz
1	auxtas
1	auxtax
1	auxtekunge
1	auxtenatam
1	auxtenayos
1	auxtes
1	auxtiges
1	auxto
1	ayßbilde{ayßvilde}
1	ayßk‰rth
1	ayßklaye
1	ayßleckt
1	ayßleckte
1	ayﬂledtcze
1	ayßledtczys
1	ayßleeckt
1	ayßlex
1	ayßmigga
1	ayßmiggußßche
1	ayßmyrßtams
1	ayßmyrßth
1	ayßßmiggußßche
1	ayßturrey
1	ayßwhele
1	aytcenais
1	aytczenais
1	aytczenathe{ayteenathe}
1	aytczenatims
1	aytczenayeth
1	ayttzenaye
1	aytzenate
1	Aaﬂe
1	Aazims
1	Abels
1	Abrahams
1	Abrahe
1	Abﬂeelo
1	Abﬂeeloyas
1	Ach
1	Acke
1	Ackle
1	Ackmen~e
1	Ackmennes
1	Ackmennims
1	Adbilde
1	Aisto
1	Aißto{Aiﬂo}
1	Alexanderer
1	Alexandri
1	Alge
1	Aloen
1	Altar
1	Amen{Anem}
1	Ammate
1	Andreas
1	Apgreetczibe
1	Apmhedetaye
1	Apoßtele
1	Apoßtelems
1	Apoßtelims
1	Apoßtolims
1	Apußtullis
1	Apwheltzet
1	Araber
1	Arabia
1	Areta
1	Arimathias{Arimathiais}
1	Aßer
1	Aßßene
1	Aßßennu
1	Atcz
1	Atczems
1	Atczis
1	Atßthayas
1	Atßthayetes
1	Aucz
1	Auge
1	Augußto
1	Auﬂe
1	Auﬂes
1	Auﬂims
1	Außzes
1	Auwekuute
1	Auwekuutz
1	Auwems
1	Auxtam
1	Auxtaweta
1	Auxte
1	Auxtebaßnicekunge
1	Auxtebaßnicekunges
1	Auxtebaßnitcekunx
1	Auxtebaßnitczekunges
1	Auxtebaßnitczekungu
1	Auxtenes
1	Auxtibes
1	Auxtims
1	Auxtz
1	Auxtzbaßnicekunx
1	Aweyo
1	B
1	b{P‰r}
1	Baaße
1	badde
1	bagaatcz
1	bagaatz
1	bagatcz
1	bagate
1	bagates
1	bagathe{bogathe}
1	Baggatake
1	Baggates
1	baggatibe
1	baggatz
1	baile
1	bailoth
1	bailybe
1	Ballode
1	Balloßche
1	Balßnix
1	Baltas
1	baltims
1	balxnis
1	Balxn¸
1	Banne
1	Barrabas
1	Barrachie
1	Barribeßßarx
1	barrybe
1	Barynes
1	baryo
1	Baryomelope
1	Baßnicekungam
1	Baßnicekunges
1	Baßnicekungims
1	Baßnicekunx
1	Baßnices
1	Baßnicze
1	baßnitczekungam
1	baßnitczekunge
1	baßnitczekungims
1	baßnitczekungu
1	baßnitczekunx
1	Baßßune
1	Bechabara
1	Beckenne
1	bedayas
1	beddre
1	Beddre
1	bedredrouge
1	bedredrougems
1	bedrigims
1	bedtcze
1	beedes
1	beedibe
1	Beelzebub
1	Beerne{Beer ne}
1	Beernes
1	Beernibe
1	Beernige
1	Beerninx
1	Beernu
1	Beeßdewige
1	beetcze
1	Bellzebub
1	Bellzebub{Beezebub}
1	berniga
1	Bes
1	beßdewige
1	beßdewiges
1	beßßpeetcziga
1	beßwallodiges
1	Beth{Bety}
1	Bethphage
1	Bheckßchenne
1	Bhedaczetiges
1	bhedams
1	bhedaßchennes
1	bhedates
1	Bhede
1	bhedeczetiges
1	bhedtcze
1	Bhedtz
1	bhedzet
1	bhekte
1	bherne
1	bherniga
1	Bhernings
1	Bherninx
1	Bherno
1	bhetczeth
1	Bhirni
1	bhledyx
1	Bhleedeneka
1	Bickerri
1	Bickerrys
1	Bickers
1	bilde
1	bleedibe
1	Bleedibe
1	bleedibes
1	borio
1	boudis
1	boudy
1	boudye
1	boudys
1	Bouﬂele
1	Bouﬂla
1	Bouﬂlam
1	Bouﬂle{Bouﬂ le}
1	Bouﬂlibes
1	Bouﬂlims
1	bouﬂlis
1	Bouﬂlyßch
1	Brackßteßchen~e
1	bralige
1	Bralis
1	bredtcze
1	breeckßchenna
1	breeckßchenne
1	breetce
1	breetcz
1	breßmibe
1	Breßmibe
1	brettcze
1	brinoyas
1	brinum~e
1	brinummes
1	brodtczoti
1	brouckßchen
1	broudccze
1	broudtczote
1	broukais
1	broutcze
1	Brudegam
1	brunge
1	Brunniges
1	Brunyias
1	Brute
1	buew¸ßßche
1	buew¸ßße
1	buewußße{buewuuße}
1	buewys
1	Burwibe
1	bus
1	bußßcho
1	Buthe
1	buudes
1	buuß
1	Buußchenne
1	buußchennes
1	buußeeth
1	buußem
1	buußeth
1	buutet
1	buutt
1	bya
1	byaßchen
1	Byaßßchenne
1	byat
1	byatays
1	byeth
1	bys
1	byßtes
1	byßtet
1	byßthes
1	Caipha
1	Cananeißche
1	Capadocia
1	ceke
1	ceßchat
1	cetumman
1	cetumme
1	Chilweke
1	Chrißte
1	chrißtite
1	Chrtßti
1	Chrußtan
1	Chrußte
1	Chrußtite
1	chrußtye
1	Cilicia
1	citte
1	Cyrenen
1	cytcz
1	czalyßchos
1	czedas
1	Czeday
1	czedaye
1	czede
1	czedeth
1	czedtczen
1	czeelees
1	Czeeles
1	czeelhes
1	czeels
1	czeelﬂes
1	czeers
1	czeert
1	czeeßth
1	czeetre
1	Czek‰rth
1	czele
1	czellees
1	Czellems
1	Czellenekems
1	czelles
1	czelletes
1	Czelletes
1	czelßchos
1	czelßßes
1	czelt
1	czeltes
1	czelth
1	czelthes
1	czeltz
1	czelußßche
1	czelyas
1	czelye
1	Czenigax
1	czeniges
1	czenix
1	czennas
1	czeppurre
1	czepte
1	czerdtczybe
1	czerdth
1	czerres
1	Czerreßßi
1	czerreth
1	czerreyam
1	czerreye
1	Czerribes
1	czerrßchenne
1	czerrye
1	czerrye{ßczerrye}
1	czers
1	czerßchenne
1	czerßchennes
1	czerßem
1	czerßet
1	czerßeth
1	czerte
1	czerth
1	czerußßche
1	czeßchaath
1	czeßchath
1	czeßchote
1	czeßme
1	czeßmims
1	czeßßena
1	czeßt
1	czetczenne
1	czethe
1	czetißßem
1	czetreﬂumpte
1	czetterdeßmette
1	czetterpaddeßmette
1	czettre
1	czettrus
1	Czetuman
1	czetumman
1	czetummims
1	czetußßche
1	czetußße
1	czetußßi
1	czetzen
1	czheleeﬂ
1	czhelles
1	czhels
1	czhelßes
1	czhere
1	czherußßche
1	Czick
1	Czicke
1	cziem
1	czillibe
1	czillumme
1	czillyums
1	Czilwekam
1	czilweke
1	czilwheczige
1	Czilwheka
1	Czilwhekam
1	Czilwhekems
1	Czilwhekige
1	czilwhekims
1	Czilwheko
1	czilwheku
1	czilwhekus
1	czilwhetczige
1	czilyake
1	czim
1	czimme
1	czimmußßche
1	czimpte
1	czimptibe
1	czinne
1	czinnußche
1	czirdaat
1	czirdaath
1	czirdames
1	czirdat{ﬂirdat}
1	czirdees
1	czirdeete
1	czirdeeth
1	czirdeey
1	czirdenaißßche
1	czirdenas{czirden as}
1	czirdes
1	czirdeßchennes
1	czirdetaye
1	czirdeth{zcirdeth}
1	czirdeys
1	czirdhet
1	czirdye
1	Czirne
1	czirßt
1	czite
1	czitk‰rth
1	czittam
1	czittems
1	czitti
1	czittu
1	czitz
1	cziwems
1	Cziwibes
1	Cziwo
1	cziwooth
1	cziwoßchen
1	cziwoßeth
1	cziwoßßeeth
1	cziwoßßem
1	cziwoyßße
1	cziwybe
1	cziwygam
1	czixtas
1	czixthas
1	czußkims
1	czuußkes
1	czyrde
1	czyrdeete
1	czyrdeeth
1	czyrdeißche
1	czyrdena
1	Czywems
1	czywis
1	czywo
1	czywos
1	czyxtaas
1	czyxteeßchenne
1	Czyxteete
1	czyxteye
1	dabba
1	dabbe
1	dabboyam
1	dabboyeth
1	dabbuiße
1	dabbuith
1	dabbuithe
1	dabbus
1	dabbußeth
1	dabbut
1	dabbutem
1	dabbuußßeth
1	dabbuut
1	dabbuuthe
1	dabbuyam
1	dadczims
1	dalickußßche
1	dalla
1	dalle
1	dallißche
1	dallitas
1	dallus
1	Damaßcer
1	Damaßco
1	Daniel
1	darbeloudes
1	darbems
1	Darbenekims
1	darbus
1	darges
1	darr
1	darreeth
1	darret
1	darretaye
1	darretays
1	Darreth
1	darritais
1	darritaye
1	darritayems
1	darritays
1	darrithe
1	darryt
1	darrytcz
1	darryth{dardyth}
1	daßchades
1	daßchadims
1	daßchek‰rthe
1	daßßchadas
1	daßßchadems
1	daßßche
1	daßßchek‰rt
1	daßßchek‰rte
1	daßßchek‰rtige
1	Dauides
1	d‰uwinge
1	Davids
1	dawanims
1	Dawanne
1	dawans
1	Dawans
1	dawedde
1	daweeßt
1	debbes
1	Debbeßkims
1	Debbeßßes
1	Debbeﬂu
1	deckte
1	dedelleeth
1	dedelleye
1	dedtcze
1	deele
1	Deele
1	deggo
1	Dena
1	dene~s
1	denems
1	Denes
1	denißcke
1	der
1	derret
1	derreth
1	deßmettes
1	Deßmetto
1	Dewa
1	Dewa~
1	Dewebyataye
1	dewige
1	Dewo
1	DEws
1	Dews{Ddws}
1	Dewu
1	dhele
1	Dhelims
1	Dhelu
1	dhenes
1	Dhewe
1	dheweey
1	dhewes
1	dhewetcz
1	dhoße
1	dhoßeth
1	dhota
1	diga{di /ga}
1	Dodeth
1	domaath
1	domaßchenne
1	domate
1	domaye
1	Domaye
1	dootz
1	dotcz
1	dote
1	dotha
1	dothes
1	doudcz
1	doudczims
1	doudtczak
1	Doudtcze
1	dˆuwetais
1	dˆuwi
1	dˆuwingedeßmettes
1	dˆuwithe{dˆuwi the}
1	dˆuwußßche
1	dˆuw¸ßßche
1	dˆuwys
1	dˆwe
1	dˆwis
1	dˆwuußche
1	dˆwuußßche
1	drebbeßchenne
1	droßchibe
1	droudczibes
1	droudtcze
1	droudtczibes
1	droudye
1	drougaina
1	drougaynes
1	Drougs
1	Drudtczis
1	drußkams
1	drußkims
1	drußkynams
1	dryße
1	duebbenas
1	duebbenays
1	duebbenne
1	duebeniga
1	Duewe
1	Duewedeßmette
1	duewek‰rte
1	duewek‰rthe
1	duewek‰rtige
1	Duewepaddeßmettims
1	dumpis
1	dure
1	durems
1	Durems
1	durußßche
1	durwes
1	d¸rwes
1	Dußmibe
1	dußmibes
1	dußmo
1	Dußmoyeth
1	dußßchenne
1	dußßeth
1	d¸we
1	d¸wepaddeßmette
1	Dweßßele
1	Dwheßel
1	Dwheßelle
1	Dwynis
1	dyra
1	Ebreer
1	Ecke
1	ededtczenaye{cze naye}
1	edegge
1	edene
1	edhene
1	edht
1	edoma
1	edoßchenne
1	edˆuwis
1	edroßchenayas
1	eduebbenate
1	eeßchennes
1	eeßze
1	eeth
1	egadayas
1	egathnekes
1	Egribbeßchenne
1	egribbeyas
1	Egypten
1	ehdath
1	ehdenam
1	ehdenams
1	ehdenas
1	ehdenate
1	ehdenegaldtz{denegadtz}
1	ehdenne
1	ehdet
1	ehdete
1	ehdis
1	Ehergle
1	Eherßke
1	Ehne
1	ehnoos
1	Ehrßche
1	Ehrßchekokims
1	ehßem
1	ehßeth
1	ehßßem
1	ekaras
1	ekaroyas
1	ekriteth
1	Elamiter
1	Ele
1	eleems
1	elems
1	Eleyems
1	eleyth
1	Elia
1	Eliam
1	elicktz
1	Elißabethes
1	Elkadewibe
1	Elke
1	Elkedewe
1	Elkedewems
1	Elkedewige
1	Elkedewyge
1	elyxmoyetes
1	Em~ahus
1	emehrtcze
1	emherydtcz
1	emheßta
1	emheßtcz
1	Emoute
1	enackt
1	enaidenekam
1	Enaideneke
1	Enaidenekims
1	Engeles
1	Engelu
1	enides
1	Enideth
1	enidhetes
1	enydeys
1	Epha
1	eprecenaatz
1	eprecenate
1	epreceyas
1	epretczenayet
1	EPretczenayet
1	eraddußßche
1	eraddys
1	Erotczems
1	erraddumme
1	eﬂ
1	eßaacke
1	eﬂaackt
1	eßaax
1	eﬂacka
1	eﬂacke
1	eﬂacknote
1	eß‰cktz
1	eﬂake
1	Eﬂakum~e
1	eﬂakumme
1	Eﬂakumme
1	eﬂatcys
1	eßatcze
1	eß‰tczis
1	eßatczys
1	Eßche
1	eßchige
1	eﬂe
1	Eﬂe
1	Eßel
1	Eßelemate
1	Eßelle
1	Eßellemates
1	Eßels
1	Eﬂems
1	eßi
1	eﬂimootz
1	eßkige
1	Eßme
1	eßme{eeßme}
1	eßme{eßmoe}
1	eßmhe
1	eßßamme
1	Eßßeeth
1	Eßßem
1	eßßeme
1	eßßes
1	ESßet
1	eßßeth{eßßeh}
1	eßßeth{eßßeih}
1	eßßme{eßßeme}
1	eßßote
1	eßßzams
1	eßtadibems
1	Eßtadißche~
1	Eßtadißchennes
1	Eßtadißßchennes
1	eßtaditcz
1	eßtaditz
1	Eßtadyums
1	eßthadite
1	eßthadys
1	eßtippreete
1	eßtipprenaas
1	eßtipprenaye
1	eßtiprote
1	eßymo
1	Eﬂyms
1	eßzake
1	et
1	etdh
1	etham
1	etho
1	Etick
1	Etticke
1	etythe
1	Euangelij
1	Euangelio
1	Euangeliums
1	ewed
1	ewedde
1	eweeßte
1	EXkan
1	exkan{axkan}
1	exkan{exkrn}
1	Exßche
1	Ey
1	eydth
1	Eydth
1	eyemptz
1	eyget
1	Eyth
1	gabballe
1	gabballedarbe
1	Gabbata
1	Gabriels
1	gadaßchenne
1	gadaßchennims
1	gadath
1	Gadath
1	gadaye
1	Gaddems
1	Gaddu
1	gadhas
1	gadhat
1	gadhaye
1	Gadybams
1	Gadybe
1	gaidet
1	gaidißchenne
1	gaidite
1	Gaißcha
1	Gaiße
1	gaiﬂe
1	gaiﬂibes
1	gaisma
1	gaißma
1	gaißßibe
1	Gaißßybes
1	gaiﬂumme
1	Gaißybes
1	galde
1	galdims
1	Galdinge
1	Galilea~
1	Galileißche
1	Galilers
1	Galwas
1	Galwenekems
1	Galwenekims
1	Galwes
1	Galwu
1	Gan~e
1	Ganni
1	gannibe
1	Gannibes
1	gannye
1	gans
1	Garre{Sarre}
1	garrigims
1	Garrigims
1	Garrims
1	gars
1	garye
1	garyum~e
1	garyums
1	gaßpaßßche
1	gaußche
1	gauﬂibe
1	gauwe
1	gauweßchenne
1	Gaweeßchen
1	gaweys
1	gaydam
1	gaydeth
1	gaydie
1	Gaylis
1	Gayßibes
1	Gayﬂibes
1	gayﬂinne
1	Gayßma
1	gayßme
1	Gayßße
1	gayußche
1	Genezareth
1	Getßemane
1	Ghanne
1	Ghodtcz
1	gi
1	gir{gtr}
1	girre
1	Glabba
1	glabe
1	gloudaßchenne
1	gluddannam
1	gluddanne
1	gluddans
1	gluddenne
1	gluneye
1	Gˆda
1	godee
1	Godennaßchenne
1	godet
1	godhete
1	Godige
1	Gods
1	godtcz
1	godyx
1	Golgata
1	Golgatha
1	Goodtz
1	Gˆwis
1	gramate
1	Greedtceneke
1	greeke
1	greekos
1	greekoyeth
1	greeßhes
1	greeßne
1	greeßnims
1	greeßtes
1	Greetcenekam
1	Greetceneke
1	Greetczeneke
1	greetczenekes
1	greetczyx
1	grekims
1	Grekißke
1	greßees
1	greﬂes
1	greﬂhas
1	greßtes
1	greßthe
1	Gretceneke
1	gretczyge
1	greyße
1	gribbat
1	gribbath
1	gribbedame
1	Gribbeeth
1	gribbeis
1	gribbeißßche
1	Gribbet
1	Gribbeth
1	gribbethe
1	gribbye
1	gribeye
1	grim~e
1	grimßtam
1	großßche
1	Großßches
1	guddrake
1	guddrams
1	guddre
1	Guddre
1	guddribes
1	Guddribes
1	guddrige
1	guddris
1	gudrybe
1	gullammims
1	gulle
1	gulleys
1	gultu
1	Gurnes
1	gußtye
1	gußtyth
1	guußteth
1	guußtite
1	guußty
1	guußtye
1	gyr
1	Hackeldama
1	Hanna
1	Hephetah
1	Herodem
1	ia
1	ick
1	ickwenam
1	ickwens
1	iß{ißto}
1	iﬂabias
1	iﬂabyßchenne
1	ißkapuußßche
1	ißledtcz
1	ißpluutczeeth
1	ißredtczetims
1	ißßabyas
1	ißßtepe
1	ißtruczenas
1	Jacobi
1	Jacobo
1	Jacobs
1	Jadar
1	JA
1	Jeckes
1	Jeckigims
1	Jeckis
1	Jeere
1	Jeldouwe
1	Jemmeth
1	Jeremiam
1	Jerußulem
1	Jeßße
1	JEßus{JEßusno}
1	Jmmanuel
1	Jo
1	Johanni
1	Johannis
1	Jomprouwe
1	Joproyam
1	JOproyam
1	Jordan
1	Jordane
1	Joßepha
1	Joucibe
1	Jounes
1	Jouns
1	Jouta
1	Joutate
1	Joutay
1	Jouthaßeth
1	Jouthat
1	Jßaac
1	Jßaacs
1	Jﬂabiußßche
1	Jﬂabrinoias
1	Jﬂabyas
1	Jﬂabyates
1	Jﬂabyßchenne
1	Jßalcka
1	Jﬂalckas
1	Jﬂalkußßche
1	Jﬂaltczys
1	Jsbaarßthas
1	Jßb‰rßtißes
1	Jßbedeißche
1	Jßbrinoßßes
1	Jßbrinoyas
1	Jßbroudtcze
1	Jßbyas
1	Jﬂbyaßchenne
1	Jsbyßchenne
1	Jﬂbyßtes
1	Jßbytes
1	Jßcen
1	Jßcenne
1	Jßcharith
1	Jßczen~o
1	Jßczinna
1	Jßczite
1	Jßczys
1	Jßdalle
1	Jßgais
1	Jßkayße
1	Jßklouﬂis
1	Jßledtcz
1	Jßleys
1	Jßlicke
1	Jßlouﬂes
1	Jﬂlouzaas
1	Jßmallams
1	Jßmettet
1	Jßmherißeeth
1	Jßmheßet
1	Jßop
1	Jßplattye
1	Jßplattyßßes
1	Jßpoßtis
1	Jßpˆßtys
1	Jßraeliter
1	Jßrawhet
1	Jßrawheyam
1	Jßredtczeetes
1	Jßredtczetcz
1	Jßredtczeys
1	Jßredtßeete
1	Jßßabiußßche
1	Jßßabrinoyetes
1	Jßßabyaßchenne
1	Jßßabyates
1	Jßßabyßßchenne
1	Jßßabyßtetes
1	Jßßalckßchenne
1	Jßßamißßußßche
1	Jßßcho
1	Jßßtume
1	Jßßutytcz
1	Jßtaißyte
1	Jßtenne
1	Jßtickt
1	Jßtreﬂeet
1	Jßtrukaas
1	Jßtumpte
1	Jßtwitczis
1	Jßtwitczys
1	Jßtwixtußßche
1	Jßtwyckßchenne
1	Jﬂuutye
1	Jßwaitczayet
1	Jßwaytczaye
1	Jßwhedde
1	Jßwhelke
1	Jßwheltcze
1	Jßwilcka
1	Jßwilke
1	Jßzbrynoyas
1	Jßzutye
1	Juddeloudis
1	Juddems
1	Juddige
1	Juddißke
1	Judeloußche
1	Judems
1	Judeßemme
1	Judims
1	Judtcz
1	Judtz
1	Jumprouwe
1	Jumprowibe
1	Jumpte
1	Juure
1	Juures
1	JVus
1	JVuße
1	K
1	k‰
1	ka{kaes}
1	kaape
1	kaare
1	kaarige
1	kaartigus
1	Kaaßa
1	kaaßas
1	Kaaßas
1	kackte
1	kada
1	kadek‰rte
1	Kades
1	kagims
1	kailo
1	Kailo
1	kails
1	Kails
1	Kailum
1	kaiminges
1	Kaiminges
1	kalleye
1	kalnems
1	kalnes
1	Kalno
1	Kalns
1	Kalpam
1	kalpeems
1	Kalpems
1	kalpenex
1	Kalpes
1	Kalpims
1	kalpo
1	kalpoiam
1	kalpoißche
1	kalpooye
1	kalpoyam
1	kalpoye
1	kalpoyeth
1	kalpuißßche
1	kalpune
1	kalpyge
1	Kam
1	Kammele
1	Kammer
1	kammerims
1	kammeße
1	Kape
1	kapee
1	Kapeetcz{Kepeetcz}
1	Kapetcz
1	Kappems
1	kappi
1	kapye
1	kapyote
1	k‰rdanaßchenne
1	k‰rdena
1	k‰rdenadams
1	k‰rdenaßchen{k‰rdenaßcheu}
1	kardenaßchenne
1	k‰rdenatais
1	k‰rdennaath
1	k‰rdenye
1	Kariekalpam{Kariekalpan}
1	karras
1	Karratukalns
1	karßte
1	karßtige
1	karßtume
1	karybes
1	Karye
1	karyekalpes
1	kas{kad}
1	kaßlab
1	kaßlabban{kas labban}
1	katere
1	Kattere
1	Katters{ Ka ters}
1	Kattran
1	kattras
1	kattre{kattreto}
1	kattrems
1	kattro
1	Kattro
1	kattru
1	katz
1	kauckßchenne
1	kawen
1	Kaya
1	Kayas
1	kayems
1	Kayems
1	Kayes
1	kayle
1	Kayminems
1	Kayminge
1	kayﬂy
1	kaythes
1	KA
1	Keißere
1	Kephas
1	Keyßere
1	Keyßers
1	khagims
1	Kidron
1	kl‰t
1	klath
1	Klaußset
1	kloußßißche
1	kloußyt
1	klus
1	kl¸ßße
1	klußßena
1	kokems
1	kokes
1	kokims
1	Koninge
1	Kopa
1	kopam
1	kouckßchenne
1	kouckßeth
1	kouleßches
1	kouletes
1	kounates
1	kounoos
1	kouﬂems
1	koußes
1	koußzos
1	koutczis
1	koute
1	kouth
1	Kˆx{Kˆx neeßße}
1	kraaßene
1	kr‰ﬂne
1	kraﬂnims
1	krattye
1	kreeﬂle
1	Kreeﬂle
1	kreeﬂls
1	kreeﬂlybe
1	Kreﬂele
1	Kreter
1	kreyﬂe
1	kreyßey
1	Krheßele
1	Krheﬂle
1	krit
1	krite
1	kriteth
1	krithe
1	krittumme
1	krittys
1	krone
1	Kroplis
1	kropls
1	Kroßes
1	Krußtibe
1	Krußtis
1	Krußtitcz
1	Krußtite
