V‚rdformu skaits:	16861
1	atres
1	atrummae
1	atrunna
1	atrunnaﬂana
1	atrunnigs
1	atrwen
1	atßa¥ccit
1	atßaccikﬂana
1	atßacciﬂen
1	atßaccit
1	atßacciu
1	atßaegu
1	atßak
1	atßakku
1	atßakkums
1	atßaku
1	atßaltigs
1	atßalts
1	atßapuﬂas
1	atßaucigs
1	atﬂaudit
1	atßaukﬂana
1	atßaukts
1	atßepuﬂa¥s
1	atßepuﬂena
1	atßille
1	atßißts
1	atßitte
1	atßittu
1	atßka¥tta¥
1	atßkannae
1	atßketterigs
1	atßkirﬂana
1	atßkirts
1	atßkreﬂana
1	atßkyrﬂen
1	atßla¥ga
1	atßlaedu
1	atßlaeg
1	atßlaega
1	atßlaga
1	atßlagaßpalia^
1	atßlagins
1	atßlagneks
1	atßledes
1	atßlega¥
1	atßlegu
1	atßletas
1	atßpaelet
1	atßpaez¥u
1	atßparglot
1	atßpede
1	atßpeßt
1	atßpezu{at ßpezu}
1	atßpirdzena
1	atßpirgﬂen
1	atßpirgu
1	atßplaeﬂana
1	atßpola
1	atßpredlis
1	atßpredu
1	atßpredz
1	atßpreßts
1	atßpridzina
1	atßprißtu
1	atßtats
1	atßtippre~a
1	atßtiprneks
1	atßtrada
1	atßunnit
1	atßwabba¥da
1	atßwabbada
1	atßwabbadaﬂana
1	atßwaeti
1	atßwe^reﬂana
1	atßwe^t
1	attabanaﬂana
1	attaißtu
1	atte^ku
1	attecceiu
1	atterpiu
1	attliaui^as
1	attliaute^s
1	attminniﬂena{attninniﬂena}
1	attra¥itiba
1	attradde
1	attraidneks
1	attraiﬂana
1	attraﬂana
1	attraßßit
1	attrauny
1	attrauﬂan
1	attre^pais
1	attre^pu
1	attrebais
1	attreditais
1	attrepﬂana
1	attromu
1	attur
1	atturreﬂana
1	atturrig
1	attwaerriu
1	atudzu
1	atwa¥rs
1	atwadde
1	atwaeleﬂen
1	atwaerae
1	atwaeras
1	atwaerig
1	atwaerﬂana
1	atweddu
1	atweglo
1	atweru
1	atweßts
1	atwyl
1	atwylﬂana
1	atz&aßtae
1	atz&awa
1	atzalis
1	atzegarn
1	atzy~ßtu
1	atzynne
1	atzyﬂen
1	atzyßt
1	atzyßte
1	atzyßteﬂana
1	atzyßtneks
1	atzyßtu
1	audakle
1	audaklißiks
1	aude
1	audekles
1	audeklu
1	audenaﬂana
1	audzana
1	audzekna
1	audzena
1	auga
1	auga¥
1	augl
1	auglaeﬂana
1	augles
1	auglo
1	augs
1	augu~s
1	augumma
1	auguns
1	aukla
1	aukle
1	aukﬂ¥an
1	aukßtiba¥
1	aukßtig
1	aukﬂts
1	aukßturads
1	aukßtwacis
1	aukﬂupaedu
1	auku
1	aunada
1	auraeﬂana
1	auretais
1	aurneka
1	aurneks
1	außas
1	außeklins
1	außems
1	außikarmijams
1	auﬂim
1	außins
1	außitais
1	außta
1	außtak
1	außtakas
1	außtas
1	außte
1	außts
1	außu
1	außus
1	autae
1	auweta
1	auwigs
1	auwots
1	auwuta
1	auz¥
1	auz&u
1	auzams
1	auzas
1	auzu
1	auzugraedzins
1	auzuma
1	awa
1	awae
1	awaeddeﬂana
1	awaele
1	awekﬂe
1	awius
1	awo^ts
1	awota
1	awots
1	awtins
1	awwae
1	awwaeßuts
1	awwegans
1	awwigs
1	awwiu^s
1	ay
1	aycenaﬂana
1	aycenaﬂana¥
1	aycenaﬂanalugﬂa¥na
1	aycenats
1	ayceniga¥
1	aydar
1	ayman
1	ays
1	ayß
1	ayßakku
1	ayﬂana
1	ayßbedeﬂana
1	ayßbilde
1	aysbyldetais
1	ayßbyldu
1	ayßdarßu
1	ayßdedzaena
1	ayßdedzena
1	ayßdekﬂana
1	ayßdewe
1	ayßdeweis
1	ayßdeweju
1	ayßdoﬂana¥
1	ayßiem
1	ayﬂiemts
1	ayßkar
1	ayßkarﬂen
1	ayßkarts
1	ayßkaru
1	ayßkawae
1	ayßkawaetais
1	ayßkawe
1	ayßkaweﬂana¥
1	ayßkawneks
1	ayßks
1	ayßkurﬂana
1	ayßkuru
1	ayßlaedzu
1	ayßlaekﬂana
1	ayßledze
1	ayßledzets
1	aysledzets{ays ledzets}
1	aysledzu{ays ledzu}
1	ayßledzu{ayß ledzu}
1	ayßlegt
1	ayßlekﬂa¥na¥{ayß lekﬂa¥na¥}
1	ayßlekßt
1	ayßleneﬂan
1	ayßmidzis
1	ayßmirße
1	ayßmirßis
1	ayßmirßt
1	ayßmirßtigs
1	ayßmys
1	ayﬂpaeﬂana
1	ayßpundit
1	ayßpundu
1	ayßpuﬂanas
1	ayßßprauz¥
1	ayßtaißis
1	ayßtyk
1	ayz&paeiu
1	ayza^edzums
1	ayzaeda
1	ayzaedu
1	ayzbildaet
1	ayzbildetais
1	ayzbyldeﬂana
1	ayzdaegu
1	ayzdarrit
1	ayzdars
1	ayzegele
1	ayzeldz
1	ayzgaldis
1	ayzkarﬂana
1	ayzkawaeias
1	ayzkawaeﬂana
1	ayzkawaet
1	ayzkayte
1	ayzl
1	ayzlaegﬂana
1	ayzledze
1	ayzlegt
1	ayzmaccit
1	ayzmaetteklis
1	ayzmakﬂana
1	ayzmaysu
1	ayzmettu
1	ayznaudzu
1	ayzpuﬂana
1	ayzpuﬂas
1	ayzraedzeﬂana
1	ayzrauﬂen
1	ayzrauwias
1	ayzrauwﬂana
1	ayzßacciﬂana
1	ayzßak
1	ayzßakku
1	ayzßmacs
1	ayzßmakﬂa¥na
1	ayzturrems
1	ayztwer
1	ayztyk
1	ayzwa¥rru
1	ayzwaele
1	ayzweleﬂana
1	ayzzwaereﬂana
1	ayzzwere
1	aze
1	azekaie
1	azgallis
1	azins
1	azßmaccis
1	azzis
1	azzots
1	ba¥gga¥ts
1	ba¥gga¥ts{ ba¥g ga¥ts}
1	ba¥rena¥ﬂa¥n
1	ba¥riba¥
1	ba¥rriba¥s
1	ba¥rrig
1	ba¥rzda¥
1	ba¥udziba
1	ba¥z&nic
1	ba¥znicce
1	ba^rgyba
1	ba^riba
1	ba^rins
1	ba^ris
1	ba^rits
1	ba^riums
1	ba^ryba
1	ba^ryits
1	ba^ryns
1	ba^ßts
1	ba^z&ae
1	baba
1	badas
1	badda
1	baddadzaegus
1	badde{ar badde}
1	bademoder
1	baditais
1	bads
1	baedas
1	baedaﬂan
1	baedde
1	baeddra
1	baeddrigs
1	baedig
1	baedigs
1	baedra
1	baedu
1	baedus
1	baegdams
1	baeggullis
1	baeggulu
1	baegulis
1	baeguls
1	baehrne
1	baeining
1	baening
1	baenkarts
1	baer
1	baere
1	baerens
1	baermeißter
1	baermeißters{baermeißt ers}
1	baermißtribe
1	baern
1	baernibe{bazrnibe}
1	baernig
1	baernini
1	baernißka
1	baernißkis
1	baernudaels
1	baerreaugoni
1	baerru
1	baerﬂena
1	baerz¥ae
1	baerz&a
1	baerz&akoks
1	baerz&ekoku
1	baerza
1	baes
1	baeﬂ
1	baeze
1	bagat
1	bagatiba
1	bagatibe
1	bagatu
1	baggatiba
1	bailige
1	bailis
1	bailo
1	bakﬂana
1	bakßtits
1	bakßtyﬂena
1	baku^l
1	balbaers
1	balgans
1	balits
1	balkiems
1	balkis
1	balkßna
1	balkßne
1	ballia
1	ballie^
1	ballo^d
1	ballo^da
1	ballo^de
1	ballo^di
1	ballo^dits
1	ballod
1	balloda
1	ballode
1	ballods
1	balnx
1	bals
1	balße
1	balßis
1	balßßamu
1	balßt
1	balt
1	balta
1	baltamaizae
1	balte
1	baltems
1	baltins
1	balto
1	baltum
1	baltums
1	balwaerkis
1	balwaers
1	balwerems
1	balwers
1	balxns
1	baraeis
1	baras
1	barbel
1	barbers
1	bardains
1	bardas
1	bareis
1	barena
1	bares
1	bargyba
1	baria^malo^ps
1	bariamigs
1	barig
1	barigus
1	barins
1	bario^
1	bario^ﬂana
1	bario^ts
1	barioneks
1	barioﬂen
1	barioßtals
1	barißt
1	barnu
1	barriba¥
1	barriba¥s{barrriba¥s}
1	barribas{barrib_s}
1	barribaßargs
1	barribs
1	barrig
1	barrio
1	barrium
1	barriums
1	barry
1	barryba¥
1	barßcecel
1	barßd
1	barßibe
1	barßkiu
1	baryba
1	baryts
1	barzd
1	barzda
1	barzda¥
1	baßilißcus
1	baßnic
1	baßnica
1	baßnickungu
1	baßt
1	baubiiu
1	baudie
1	baudit
1	baudyt
1	baukt
1	baußla
1	baußles
1	baußlius
1	baußlu
1	baußlyba
1	bayla
1	bayliba
1	bayligs
1	baz¥nickungu
1	baz&e
1	baz&nicas
1	bazae
1	baznica¥
1	baznicam
1	baznicas
1	baznicekungs
1	baznicekungs{bazicekungs}
1	baznickugs
1	baznickundziba
1	baznickungam
1	baznickungigs
1	baznicu
1	baznits
1	baznyca
1	baznycas
1	be^te
1	be^z
1	be^zi
1	be^zis
1	bebbrems
1	bebbrepraut
1	bebbris
1	beccedens
1	beddaekli
1	beddrigs
1	bedeciklis
1	bedekli
1	bedigs
1	bedrini
1	beggulis
1	beggulus
1	begﬂen
1	bekie^ns
1	bekkiens
1	bekﬂana
1	belﬂan
1	belxn
1	bendae
1	bende
1	benkia
1	benkie
1	berdiﬂ
1	berlekenige
1	bernam
1	berning
1	berniﬂkis
1	bernus
1	berz¥
1	berza
1	berzets
1	berzu
1	beß
1	beﬂaeleßtyba
1	beßcelligs
1	besdaewiga
1	beßds
1	besdubens
1	beßgallu
1	beßkauns
1	beßkauns{beßkaus}
1	beßkaunu
1	beßkaunyba
1	beßmattiﬂena
1	beßmer
1	beßpaeciba
1	beßpecigs
1	beßpra^tigs
1	beßpratigs
1	beßprats
1	beßßpaecigs
1	beßßpecigs
1	beßyoßt
1	beßzaeligs
1	bete
1	bez¥maeru
1	bez&dybbenigs
1	bezapaens
1	bezdaewybe
1	bezdeliga
1	bezdet
1	bezdewyba
1	bezdewyg
1	bezdu
1	bezematti
1	bezes
1	bezigs
1	bezis
1	bezka¥uns
1	bezkanyba
1	bezkaunigs
1	bezkauns
1	bezmens
1	bezmers
1	bezmiteﬂna¥
1	bezpra¥tigs
1	bezpratiba
1	bezpratigs
1	bezßpecig
1	bezuma¥
1	bezzymes
1	biadams
1	biaﬂana
1	biczka
1	bijklis
1	bijs
1	bikßtamais
1	bildere
1	bilderz
1	bildes
1	bildezems
1	bildins
1	bilotus
1	bindaks
1	birde
1	birdiﬂ
1	birze
1	bißas
1	biﬂems
1	bißko^pems
1	bißneci
1	bißneka¥
1	bißneks
1	bißßems
1	bißßes
1	bißsins
1	bißßite
1	bißßitins
1	bißteﬂana
1	bißtet
1	biﬂu
1	biﬂu{bi/ ﬂu}
1	bitneks
1	bitte
1	bittita
1	bjla^uw
1	bla¥kkys
1	blaediba
1	blaedis
1	blaegis{blae gis}
1	blaekers
1	blaekis
1	blaenae
1	blaeniu
1	blaka
1	blakis
1	blakka
1	blawis
1	blawums
1	ble^kneks
1	blekkys
1	blendias
1	bli^awu
1	blia^uwu
1	blia^wzana
1	bliaenie^
1	bliaenig
1	bliaenigs
1	blienae
1	blio^da
1	blioda
1	blißneks
1	bliudu
1	bliudy
1	blizme
1	blu^kiis
1	blu^kkys
1	blu^kys
1	blukkußis
1	blukußems
1	blußka
1	blußßa
1	blußßa¥
1	blyßnekurwis
1	blyznekurwis
1	bo^da¥
1	bodneks
1	bohem
1	boiera
1	bojers
1	bokßtigs
1	bokßtiﬂana
1	bokßtyﬂana
1	boms
1	bra¥kßty
1	bra¥lyba
1	bra¥nda¥wins
1	bra^lis
1	bra^lyba
1	braec
1	braecigs
1	braecu
1	braeda
1	braedia
1	brakie
1	brakﬂa¥na¥
1	brakﬂae
1	brakﬂana
1	brakßkaeﬂana
1	brakßki{br kßki}
1	brakßte
1	brakßtes
1	brakßti
1	brakßtigs
1	brakßtiﬂan
1	brakßtiﬂana
1	brakßtu
1	brala
1	bralia
1	bralie
1	bralins
1	bralis
1	bralißk
1	braliﬂk
1	bralißke
1	bralits
1	bralu
1	brame
1	brandtwyns
1	brandwyns
1	braßla
1	brauc
1	brauce
1	brauceﬂanas
1	braucigs
1	brauk
1	braukama
1	braukams
1	braukﬂa¥na
1	brawkama
1	brawkams
1	bre^ßmu
1	brect
1	bredu
1	bredzibe
1	breke
1	brekﬂa¥na
1	brekﬂana
1	bremeﬂana
1	breﬂana
1	breßmas
1	breßme
1	breßmibe
1	breßmig
1	breßmigs
1	breßmoies
1	breßmu~s
1	breßmyba
1	breßmyba¥
1	brindrs
1	brinig
1	briniga
1	brinium
1	brinoiu
1	brinum
1	brißniuns
1	bru^tas
1	bru^taßkambers
1	brucce
1	brugams
1	bruganems
1	bruganom
1	brukie^
1	brukie{bru kie}
1	brum
1	brumae
1	brume
1	brumpetnis
1	brunigs
1	brunimu
1	bruniots
1	bruniu
1	brunnio
1	brunnits
1	bruns
1	brus
1	bruta
1	bruwe
1	bruwers
1	brydi
1	brynoﬂana
1	brywa
1	brywyba
1	bu^dinis
1	bu^dyta
1	bu^ﬂana
1	bucce
1	budam
1	budami
1	bude
1	buigs
1	bukigs
1	bukke
1	bukkemeßs
1	bulcys
1	buldaeraﬂana
1	bulderaﬂana
1	bulli
1	bulwaerku
1	bulwaerßka
1	bumbaeris
1	bumbere
1	bumberis
1	bundznece
1	bundzneks
1	bungo
1	burbulis
1	burbuls
1	burcibe
1	burkans
1	burobulis
1	burﬂana
1	burßkie
1	burßtens
1	burßtinigs
1	burt
1	burtnaca
1	burtnaekiks
1	burtnaeks
1	burtnaks
1	burtnecibe
1	burtnekiks
1	burtneku
1	burwa
1	burwiba
1	burwibe
1	burwiﬂylnaeks
1	burwu
1	burwyba
1	burwybe
1	buryba
1	buﬂa¥na¥
1	buﬂanas
1	buﬂig
1	buﬂigs
1	buwe
1	buwekunßts
1	buwmeißtera
1	buwmeyßtera
1	buwmeyßters
1	bya
1	byaﬂana
1	bydzu
1	bygs
1	bykkera
1	byldes
1	byle
1	byrde
1	byrms
1	byﬂe
1	byßkopa
1	byßkopu
1	byßßecni
1	byßßu
1	byßtes
1	byﬂu
1	byﬂutreps
1	byxes
1	c¥eliu
1	c¥ikßte
1	c¥ittenada
1	c¥ittu
1	ca¥lins
1	ca¥lums
1	ca¥ura¥
1	ca¥urberﬂa¥na¥
1	ca¥urmayßiba¥
1	ca¥urßtaiga¥t{ca¥urßtai ga¥t}
1	ca¥urumu
1	ca^le
1	caeccen
1	caeccin
1	caeccumi
1	caecen
1	caecin
1	caekuls
1	caels
1	caenida¥ms
1	caeppets
1	caerrets
1	caert
1	caerte
1	caertpuﬂan
1	caertu
1	caerturt
1	caeﬂ
1	caetra
1	caetrkartigs
1	caetrro^ciks
1	caetrs
1	caetrurrigs
1	caetrwir
1	caets
1	caeturden
1	caeturts
1	calaeis
1	caligs
1	calins
1	canonikus
1	capari
1	capt
1	captains
1	capur
1	cars
1	caulae
1	cauligis
1	cauna
1	caura
1	caurdurru
1	caurdurts
1	caure^mu
1	caureﬂana
1	caurewais
1	caurgrazu
1	caurgruzu
1	cauriaie
1	caurigs
1	caurja
1	caurjat
1	caurlauz¥as
1	caurledu
1	caurlißt
1	caurmaißiﬂana
1	caurputigs{canrputigs}
1	caurrakka
1	caurßapigs
1	caurßkren
1	caurﬂpeﬂan
1	caurßpeﬂana
1	caurßpez¥a¥s
1	caurßpezas
1	caurßpezigs
1	caurßpezygs
1	caurum
1	caurumi
1	caurumigs
1	caururbe
1	caururbﬂana
1	caururbu
1	caurwaeras
1	ce^l
1	ce^lums
1	ce^nigs
1	ce^nigu
1	ce^ny
1	ce^ﬂu
1	ce^ts
1	ceccan
1	ceccen
1	cedraugla
1	cedrigs
1	cedrkoks
1	cekart
1	cekkuls
1	cel
1	celig
1	celle
1	celli
1	celli^eneks
1	cellie^ne^ks
1	cellings
1	cellios
1	celliu^
1	celliulappas
1	celljns
1	cellus
1	celﬂa¥na
1	celﬂa¥na¥
1	celﬂana
1	celtes
1	cem
1	cemata¥
1	ceme
1	cemems
1	cemeta
1	cemins
1	cems
1	cemu
1	ceniba
1	cenig
1	cenu
1	ceple
1	ceppe
1	ceppla
1	cepplis
1	ceppur
1	ceppura
1	ceppuris
1	ceppurits
1	cepﬂana
1	cept
1	cepu
1	cepur
1	cepure
1	cepurnaks
1	cermis
1	cerriba
1	cerryba
1	ceﬂana
1	ceßatewa
1	ceﬂen
1	ceßzen
1	ceszu
1	cet
1	ceta
1	ceteßirdigs
1	cetiba
1	cetig
1	cetr
1	cetra
1	cetrigalwigs
1	cetrwirig
1	cettrakantige
1	cettre
1	cetturpußigs
1	cetturte
1	cetturts
1	cetu
1	cetums{cerums}
1	cetußyrdyba
1	chors
1	chrißtu
1	chryßta
1	cibbe
1	ciemeres
1	cigigs
1	cigis
1	cik
1	ciks
1	cikßtae
1	cikßtena
1	cikßteﬂana
1	cilte
1	ciltu
1	cilwaecibe
1	cilwaecigs
1	cilwaecins
1	cilwaeka
1	cilwaetis
1	cilweciks
1	cilweka
1	cilweks{ramßcilweks}
1	cilweku
1	cimde
1	cindels
1	cinebr
1	cinebrs
1	cinias
1	cinmoms
1	cirkulis
1	cirmel
1	cirris
1	cirﬂa¥na¥
1	cirßt
1	cirßts
1	cirtume
1	cirtumins
1	cirtums
1	cirweka^s
1	cirwi
1	cirwin
1	cißße
1	cita
1	cithr
1	citims
1	citrins
1	cits
1	citta
1	cittad
1	cittads
1	citte
1	cittenadu
1	cittens
1	citts
1	citturneﬂa~na{c tturneﬂa~}
1	citu
1	citur
1	citurkur
1	clißt
1	clita
1	clitu
1	clitums
1	cobrs
1	commis
1	conßtantinopel
1	cretas
1	crikie`
1	cuka¥
1	cuke
1	cukigs
1	curfirßts
1	curfurßt
1	cußbiide
1	cuttu
1	cybba
1	cybbata¥
1	cybbe
1	cybul
1	cygans
1	cykatris
1	cykkart
1	cykle^lums
1	cyklio^t
1	cykßtaﬂana
1	cykßteﬂa¥na¥
1	cylla
1	cylwaecyba
1	cylwaeki
1	cylwakam
1	cylwecibas
1	cylweka
1	cylweka{cylwera}
1	cylwekam
1	cylwekas
1	cylweku
1	cylwelks
1	cylwigs
1	cylwulis
1	cymi
1	cynas
1	cyny
1	cypres
1	cypretigs
1	cyrcinnis
1	cyrpie
1	cyrpﬂana
1	cyrrits
1	cyrﬂa¥na¥
1	cyrtumus
1	cyrwi
1	cyrwins
1	cyrwits
1	cyßlae
1	cyßts
1	cyßtu
1	cytlads
1	cytta
1	cytta¥nads
1	cyttems
1	cyttur
1	cza¥kklis
1	czaklibe
1	czaklis
1	czakls
1	czakßtae
1	czakßteﬂana
1	czaugans
1	czaumala
1	czeklis
1	czekßtaeﬂana
1	czeßlis
1	czettragallige
1	czettrems
1	czettri
1	czetturts
1	czura
1	czurka
1	czurkßta
1	czurras
1	czußka¥
1	czußkigs
1	czußku
1	da¥emo
1	da¥eﬂa¥na
1	da¥ncotays{da¥ncotnys}
1	da¥rbneka¥
1	da¥rriﬂa¥na¥
1	da¥rriﬂen
1	da¥rze{da¥.rze}
1	da¥uc
1	da¥udz
1	da¥wedu
1	da¥welkﬂana¥
1	da¥za¥dda¥
1	da¥zzadu
1	da`e¥mu
1	da~cneks{da~c neks}
1	daarit
1	dabbetais
1	dabbig
1	dabbotais
1	dabbu^ﬂena
1	dabbui
1	dabbuiu
1	dabbums
1	dado^mu
1	dadzelappas
1	dadzis
1	dae^ﬂa¥na
1	dae^ﬂigs
1	daedaele
1	daedzins
1	daee
1	daegas
1	daege
1	daeggu
1	daeggunauts
1	daegﬂana
1	daeju
1	daekﬂe
1	dael
1	daela
1	daeles
1	daeliks
1	daelis
1	daelna
1	daelu
1	daelwaerae
1	daelwaeraﬂana
1	daelwaereßke
1	daelwaerigs
1	daelwaerßks
1	daelweris
1	daemo
1	daems
1	daene
1	daenigs
1	daeßneks
1	daet
1	daewabyg
1	daewae
1	daewaeie
1	daewaet
1	daewais
1	daewakalpoﬂana
1	daewakalps
1	daewam
1	daewamtyciks
1	daewanams
1	daewebiatais
1	daewebig
1	daewebigs
1	daewebyaﬂana
1	daewebyg
1	daewedo^migs
1	daeweis
1	daeweueis
1	daewewarda
1	daewig
1	daewinia
1	daewwais
1	daewyba
1	daewybuﬂana
1	dagga¥
1	daglana
1	daglans
1	dagle
1	dakﬂa
1	daledu
1	dalliﬂan
1	dally{d_lly}
1	dalwaerae
1	dalwaeris
1	daly
1	dama
1	dambe
1	dambi
1	dana
1	danciga
1	dancigs
1	dancneca
1	dancnecigs
1	dancoﬂana
1	dancotis
1	dancu
1	danga
1	dani^e
1	dania
1	danibe
1	danieciks
1	danieks
1	darba
1	darba¥
1	darbems
1	darbigs
1	darbnecigs
1	darbneka
1	darbs{dabrs}
1	dardezvs
1	dare
1	dargalu
1	dargems
1	dargig
1	dargu
1	dargum
1	darigs
1	dariﬂa¥na¥
1	darisdien
1	darro
1	darru{darrn}
1	darru{tarru}
1	darry{dar ry}
1	darryaßßintes
1	dars
1	darße
1	darßneks
1	darume
1	darwu
1	dary
1	daryba
1	darytais
1	darz¥is
1	darznecigs
1	darzneks
1	data
1	dats
1	daudz{ardaudz}
1	daudzan
1	daudzana¥
1	daudzems
1	daudzena¥
1	daudzi
1	daudziba
1	daudzus
1	daudzy
1	dauzy
1	dauzyna
1	dawaelk
1	dawaelku
1	dawana
1	dawane
1	dawanibe
1	dawelk
1	dawida
1	dayzy
1	daz¥z¥ada
1	daz¥z&ade
1	daz¥z&adiba
1	daz¥zekart
1	daz¥zenadas{daz¥z& nad s}
1	daz&z&adanas{daz&z& danas}
1	dazada{dazazada}
1	dazakart
1	dazareis
1	dazarilißk
1	dazereis
1	dazu
1	dazzade
1	dazzads
1	dazzakart
1	dazzankartan
1	dazzekart
1	dazzekarti
1	de^k
1	de^n
1	de^na¥
1	de^ne
1	de^ns
1	de^nu
1	debbeßßa¥
1	debbeßßige
1	debbeßßis
1	debbßßigs
1	debeßße
1	debeßßis
1	debeßßu
1	dedaelneks
1	dedelneks
1	dedze
1	dedzenat
1	dedzeﬂana
1	dedzits
1	dedzynaet
1	deggungals
1	degs
1	degt
1	deguts
1	dehls
1	dekkems
1	dekkiems
1	dekkigs
1	dekks
1	dele
1	delems
1	delns
1	delwaera
1	delwaeraeﬂana
1	delwarae
1	den{ben}
1	denae
1	denas
1	denes
1	dengels
1	denißkis
1	deniﬂks
1	denkel
1	dens
1	denßt
1	deres
1	derra¥s
1	derras{kaderras}
1	derres
1	derrig
1	derriﬂan
1	derryba
1	derwaerigs
1	derzius
1	deßmita
1	deßmitigibe
1	deßmitkart
1	deßmitneks
1	deßmitnekus
1	deßmitu
1	deßßa
1	dewae
1	dewakalpiga¥
1	dewebiatais
1	dewedomigs
1	dewers
1	dewet
1	deweta
1	dewets
1	dews
1	dewwaiﬂ
1	dibbens
1	dike
1	diks{diks }
1	dille
1	dilles
1	dimba
1	dimbda
1	diß
1	dißplin
1	distael
1	dißtaels
1	diwe~s
1	diwedeßmit
1	diwedeßmite
1	diwy
1	diz¥en
1	diz¥z¥en
1	diz¥z¥ins
1	diz¥zens
1	diz&en
1	diz&ens
1	diz&z&ena
1	diz&z&ens
1	diz&z&ien
1	dizens
1	dizza~s
1	dizzan
1	dizzens
1	dizzne
1	dlubo
1	do`mu
1	do^begraewers{do^degrawaers}
1	do^d
1	do^ma¥
1	do^ﬂana
1	dobae
1	dobains
1	dobas
1	dobaßmalla
1	dobe
1	dobs
1	dok
1	doktors
1	domaﬂana
1	domaﬂen
1	domatais
1	domigs
1	donaw
1	doﬂa¥na
1	dra¥udz¥iba&
1	dra^za
1	dra^zeﬂen
1	drabants
1	drabbinie
1	draebbaedams
1	draebems
1	draebs
1	draebus
1	draegaeris
1	draeiera
1	draeiers
1	draeja
1	draejata
1	draejera
1	draejeribe
1	draejets
1	draga
1	dranas
1	dranica
1	drat
1	draudae
1	draudz¥igs
1	draudzay
1	draudze
1	draudziba¥
1	draudzibe
1	draudzibe{drau dzibe}
1	draudziga
1	draudzybas
1	draug
1	draugig
1	draugu
1	drauwae
1	drauwaeﬂana
1	drauwig
1	drauwigs
1	drauzibe
1	drawdzyba
1	dreb
1	drebbae
1	drebbe
1	drebbedama
1	drebbet
1	drebems
1	dregers
1	dreiet
1	dreliks
1	drez¥ak
1	driakls
1	driaks
1	driggens
1	drikkers
1	drikßte
1	drinneka
1	driﬂ
1	drißigs
1	drißte
1	drißteie{drikßte ie}
1	driz
1	drizigs
1	dro^ﬂ
1	dro^ﬂyba
1	droﬂe
1	droﬂiba
1	droﬂiba¥
1	droﬂibe
1	droﬂigs
1	droﬂs
1	droﬂs¥irdigs
1	droﬂßirdigs
1	droßtellae
1	droﬂußirdigs
1	drubbens
1	drudzi
1	druska
1	drußkaes
1	drußkan
1	drußkas
1	druﬂkas
1	drußkes
1	drußkie
1	drußkiems
1	drys
1	dryßte
1	dryßteie
1	dryz&
1	dryzak
1	dßwany
1	du^din
1	du^dnaeks
1	du^mi
1	du^nie^
1	du~pi
1	du~pidaritais
1	dubblems
1	dubblia
1	dubblians
1	dubbliems
1	dubblij
1	dubbly
1	dubbut
1	dublaweta
1	dubliae
1	dublij
1	duie^
1	duje
1	dukars
1	dukls
1	dukﬂana
1	dukßigs
1	dukﬂigs
1	dukﬂu
1	dulko
1	dume
1	dumpnis
1	dumpu
1	dundurs
1	duniems
1	duppuri
1	durae
1	durens
1	duriums
1	durrem
1	durri
1	durrigs
1	durris
1	durru
1	durﬂana
1	durum
1	durweßargs
1	durwi
1	durwu
1	durwy
1	dus¥migs
1	dußaeﬂana{dußae ﬂana}
1	dußins
1	dußme
1	dußmibe
1	dußmig
1	dußmiiba{dußmii ba}
1	dußmopukys
1	dußßae
1	dußßaeﬂana
1	dwa^ﬂa
1	dwaerga
1	dwaergis
1	dwaergs
1	dwaeßelin
1	dwaﬂa
1	dwaﬂa¥
1	dwaﬂana
1	dwaﬂu
1	dwelis
1	dwerzags
1	dweﬂ
1	dweßeles
1	dwynems
1	dylei
1	dylit
1	dyly
1	dywe{dywe }
1	dywedeßmyts
1	dywegaddigs
1	dywekartik
1	dywu
1	dywwem
1	dywwems
1	dywy
1	dyze~ns
1	dyzen
1	dyzzam
1	dyzzans
1	dyzzare
1	dz¥edatais
1	dz¥en
1	dz¥illi^ums
1	dz¥impti
1	dz¥irne
1	dz¥irnu
1	dz¥iwoﬂa¥na¥
1	dz¥iwot
1	dz&irnius
1	dzaelße
1	dzaelzu
1	dzaennu
1	dzaerae
1	dzaerais
1	dzaerrae
1	dzaerraeis
1	dze^ßtu
1	dzebza
1	dzed
1	dzedataius
1	dzede
1	dzedetais
1	dzedina
1	dzedu
1	dzeguza
1	dzellonems
1	dzellonigs
1	dzellons
1	dzellu
1	dzelßis
1	dzelta
1	dzelta~s
1	dzeltan
1	dzelza
1	dzelzekallis
1	dzelzigs
1	dzelzu
1	dzenigs
1	dzenn
1	dzennas
1	dzenne
1	dzenneis
1	dzenneﬂan
1	dzennigs
1	dzennu
1	dzennums
1	dzerens
1	dzereßis
1	dzeris
1	dzerrigs
1	dzerris
1	dzerru
1	dzerﬂana
1	dzerﬂen
1	dzertdoﬂana
1	dzerwa
1	dzerwe
1	dzerwes
1	dzeßma¥
1	dzeßmas
1	dzeßmes
1	dzeßmige
1	dzeßmigs
1	dzeßmu
1	dzeßßu
1	dzeßtu
1	dzetans
1	dzielzis
1	dzierdeie
1	dzies
1	dzil
1	dzili^ums
1	dzilie^
1	dziliu^mu
1	dzilliums
1	dzilnia
1	dzils
1	dzim
1	dzimdigs
1	dzimdzenats
1	dzimens
1	dzimme
1	dzimmigs
1	dzimptu
1	dzimta¥we^ta¥
1	dzimtaene
1	dzimtene
1	dzimtyba
1	dzinne
1	dzinneis
1	dzir__
1	dzirde
1	dzirdet
1	dzirdets
1	dzirkßte
1	dzirnauwas
1	dzirnaws
