V‚rdformu skaits:	2348
1	pakraeßlis
1	pakreßlia
1	pakudenais
1	pakudina¥
1	palaid
1	palika
1	paliks
1	palle^c
1	palleka
1	pallicis
1	pallidza¥
1	pallidze
1	pallidzes
1	pallidzet
1	palliga¥
1	palliks
1	pallydz
1	pamaeﬂana
1	pamaeﬂanu
1	pamaettam
1	pameﬂana¥
1	pameßtems
1	pamet
1	pamettam{pawettam}
1	pamette
1	Pammet
1	pammettu
1	paneßßuﬂi
1	paprekﬂ
1	paprekﬂu
1	Para¥da
1	paradias
1	pare^t
1	pareize
1	paret
1	parleku
1	parredzet
1	parrunnat
1	parßwaetyis
1	parßweti
1	paﬂam
1	paﬂim
1	paﬂims
1	paßlaepti
1	paßodit
1	Paßßaul
1	paßßaula
1	paßtara¥
1	Paßtara`
1	paßtarra¥
1	paßtarras
1	pateikdami
1	Pateras
1	paterems
1	paterims
1	paterus
1	patte^ßu
1	patti
1	patturi
1	patyk
1	pawaddi
1	pawaelaeis
1	pawaele
1	paweleiußa
1	pawelets
1	pazinna&ma¥y
1	pazinnuﬂi
1	pazißtam
1	pazißtami
1	pazißti
1	pazuﬂannas
1	pazuﬂenas
1	pectrenﬂena¥
1	pedigems
1	pedo^da¥
1	pedzerﬂenas
1	pee^t
1	peedena¥ti
1	pekaltu
1	pekrieras
1	pektas
1	pektdenos
1	pekußti
1	pela¥gadit
1	pelikkußa
1	pelnia¥
1	peludz
1	peludzam
1	pelugdami
1	Pemin
1	peminnaet
1	peminnes
1	peminnet
1	peminni
1	pena¥kas
1	penagglaets
1	pepaeﬂ
1	pepildyt
1	Periﬂana¥
1	perßones
1	peßaucam
1	peßaukt
1	peßtit
1	Peßtitais
1	peßtiti
1	pewile
1	pilna¥
1	Pilniga¥
1	pirmaks
1	pirmas
1	pirmu
1	plats
1	pra^tems
1	praeciba¥
1	pratu
1	pre^ciba¥
1	precates
1	preciba&
1	preka¥
1	prekﬂ
1	Pretty
1	purwos
1	putnims
1	putnins
1	ra¥dam
1	ra¥kßti
1	ra¥udaﬂana¥
1	ra^dit
1	raddi
1	raddiba
1	raddiba¥
1	raddiﬂ
1	radditas
1	raddits
1	raedza
1	raedzaeis
1	raedzaet
1	raedzam
1	raedzama
1	raetta
1	rakßta¥
1	Raphaels
1	raudat
1	raug
1	rauwts
1	redz&eius
1	redza
1	redzaia
1	redze
1	redzeiuﬂi
1	redzes
1	ro^ka¥
1	ro^kas
1	ro^ko
1	rokams
1	roku
1	rukta
1	ruktu
1	runnaiuﬂu
1	rupie
1	ruppiems
1	ruppio^s
1	ryt
1	ßa&pas
1	ßaccyis
1	Sacramentus
1	ßadziwot
1	ﬂae
1	ßae^s
1	ßaekklems
1	ßaesdenos
1	ßagaida
1	ßagaidit
1	ßaimnece
1	ßaimnekems
1	ßaiußt
1	ßak
1	Sakka¥
1	Sakki
1	Sakrament
1	Sakramenta
1	ßalidzenat
1	ßalidzenata
1	ßalna
1	ßapa
1	ßarga
1	ßarga¥t
1	ßargaias
1	ßargas
1	ßargat
1	ﬂaubigems
1	Saula
1	ßaußa
1	ßauwa`
1	ßauwe
1	ßauwem
1	ßawißki
1	ﬂay
1	ßedes
1	ﬂeit
1	ﬂennems
1	ßenni
1	Septinie{Se (ptinie}
1	ßeptinies
1	Seﬂe
1	ßeﬂi
1	ßeﬂtukßtoﬂus
1	ßewa
1	ßewi
1	ﬂim
1	ßimptetukßtoﬂus
1	ßimptu
1	ßimptukart
1	ﬂims
1	ßirds
1	ßirdsdibbeni
1	ßirdßgrauﬂana
1	ßirmu
1	ﬂis
1	Sittu
1	ßka¥itidami
1	ßkades
1	ßkaidra
1	ßkaidraka
1	Skaißta
1	ßkaißtu
1	Skait
1	ßkaita¥
1	ßkaitam
1	ßkanna
1	ßkirra¥
1	ßkirras
1	ßkirßes
1	ßkißta¥
1	ßkißtiba¥
1	Skißtiba¥
1	ßkißtits
1	ßkummas
1	ßla&pkauwiba`
1	ßlaepis
1	ßlapkauwibas
1	Slaucuma
1	ß˘aucumasugguni
1	ßlaucumaßugguni
1	ßlaucumußugguni
1	ßlaucumuugguni
1	ßlawa
1	ßlawaeiam
1	ßlawena¥
1	ßleppen
1	ßliappenat
1	ßmadaeia
1	ßmarﬂa
1	ßmarﬂi
1	ßmeidiﬂana
1	ßmeﬂana
1	ßmilﬂu
1	ßmirdiga
1	ßne
1	ﬂo^s
1	ßodi
1	ßodis
1	Sodomiteru
1	ßody
1	ßodyis
1	ßodys
1	ßodyt
1	ßogis
1	ßolias
1	ßpaeks
1	ßpalwi
1	ßpegeli
1	ßpidumu
1	ßpo^ﬂaka¥
1	ßpoﬂaka
1	ßpyda
1	ßtarpa¥
1	ßtawa
1	ßtawaes
1	ßtawaeßam
1	ßtawaet
1	ßteidzaes
1	ßtellaet
1	ßtellaeta
1	ßtumts
1	ßtundu
1	ßudzaeis
1	ßudzu
1	ßutis
1	ßutitu
1	ßuty
1	SVmmenata
1	ßwabbadi
1	Swaedene
1	Swaedenu
1	ﬂwaeﬂu
1	ßwaeta¥
1	Swaetems
1	ßwaetiba
1	ßwaetita
1	ßwaetitas
1	ßwaetitu
1	Swaeto
1	ßwaetus
1	ßwecce
1	Swedenu
1	Sweﬂu
1	ßweﬂus
1	ßweta
1	Sweta¥
1	Swetam
1	ßweti
1	Swetiba¥s
1	ßwetit
1	ßwetita
1	ßwetits
1	Swetits
1	ßwets
1	ßwetu
1	Ta¥dems
1	Ta¥ir
1	ta¥ißniba¥
1	ta¥ißniba¥s
1	ta¥ißnibas
1	ta¥ißnis
1	ta¥m
1	ta¥ps
1	ta¥pt
1	Ta¥s
1	ta¥uws
1	ta`ißniba¥s
1	ta^dems
1	ta^du
1	ta^rpi
1	Tadaelie
1	tadam
1	taewa
1	taggodin
1	taißit
1	taißnais
1	taißnaks
1	taißne
1	taißni
1	taißniba
1	taißniba¥
1	taißniba¥s
1	Taißnibas
1	taißnots
1	taißyis
1	tapec
1	tappa¥
1	tappuﬂi
1	Taus
1	tauwas
1	tauwems
1	tauwus
1	Te^ﬂam
1	teikt
1	tem
1	Tems
1	teßiba&
1	Tewa¥
1	Tews
1	teyc
1	Ticciba¥
1	Ticcibas
1	Tik
1	tikkuﬂam
1	Tiﬂ
1	Tobie
1	topa
1	topa¥
1	topi
1	treﬂa¥
1	treﬂo
1	Tria¥di
1	Triadiba
1	trims
1	trißeﬂana¥
1	Tryadibas
1	Trys
1	tumßa
1	tumßiba
1	turra
1	turraeia¥
1	turraeta
1	turram
1	turredama
1	turres
1	tuwa¥ku
1	tuwaks
1	twikﬂana
1	tycca
1	tyccaeﬂu
1	tycce
1	Tycce
1	tyccet
1	Tycciba
1	tycciba¥s
1	uzliktus
1	Vbba¥gems
1	Vdens
1	vdenslaßsi
1	vggunis
1	vgguns
1	Vn
1	vppere
1	vpperer
1	vppiios
1	vppur
1	vza¥udzenat
1	vziem
1	vzieme
1	vziemta
1	vzliktus
1	Vzmoﬂa
1	vzputigs
1	vzturraet
1	vzturreﬂana¥
1	vzwarraeti
1	wa¥irak
1	wa¥r
1	wa¥rdi
1	wa^rdu
1	wa^rdus
1	waecca
1	waelaeis
1	waelns
1	waera
1	waeßßel
1	waeßßeliba¥
1	waeßtu
1	waia
1	waiadziba
1	waica
1	waidaﬂanu
1	waidnekems
1	waidneku
1	waigu
1	wainas
1	Wairak
1	wairs
1	wallodu
1	walßt
1	walßtiba¥
1	walßtiba¥s
1	walßtiba{walßtiba }
1	wardi
1	wardus
1	wariawixne
1	warra
1	warraeia
1	warraes
1	warraeta
1	warraetu
1	Warram
1	warreia
1	warren
1	warretu
1	watus
1	waygu
1	wayrak
1	we^mni`gam
1	we^na
1	we^ns
1	We^ns
1	we^ta
1	weccaki
1	wedde
1	weddis
1	wegli
1	weigam
1	weikle{vndweikle}
1	wel
1	welet
1	Welns
1	welt
1	welti
1	wena¥m
1	wenigs
1	wenigu
1	wenpadeßmita
1	wenpra^tiba¥
1	weßßeliba¥
1	weta
1	wetu
1	wiltibas
1	winas
1	winie
1	wins
1	winu
1	wyra
1	wyrems
1	wyrßnekems
1	wyrßneku
1	Wyßßa
1	wyßßa¥
1	wyßßa`mazzaka
1	wyßßadas
1	wyßßadems
1	wyßßades
1	wyßßadu
1	wyßßem
1	wyßßewairak
1	wyßsims
1	Wyßßu
1	wyßßu=waiadzigs
1	wyßßu=wairak
1	wyßßugrutaka
1	wyßßulabbums
1	wyßßunikniki
1	wyßßunutul
1	Wyßßußaldais
1	wyßßußaldaus
1	wyßßuwalditaiam
1	ykwenam
1	yßpeßtiti
1	yßßudzet
1	yßtena
1	yßtens
1	yßtenu
1	yzbaegt{yz (baegt}
1	yzbrißt
1	yzcirßts
1	yzdaedzis
1	yzdomat
1	yzdzißßuﬂu
1	yze^t
1	yzes
1	yzka¥ltuﬂos
1	yzkrißt
1	yzkryta
1	yzraedzetems
1	yztauiat
1	yztauiats
1	z&aeleßtibas
1	z&aeligam
1	z&aeligems
1	z&aeligs
1	z&aelu
1	z&aelumu
1	z&elestibas
1	z&eleßtibas
1	z&elige
1	z&elois
1	z&elums
1	zaeleßtibu
1	Zakﬂa¥
1	zales
1	Zemmiba¥
1	zemmigu
1	zillu
1	zinnami
1	zinnams
1	Zinnams
1	zinnamu
1	zobus
1	zuddena
1	zvaixne
1	zwaerems
1	zwaixne
1	zwerems
1	zyma
1	zyme&
1	zymes
1	zymo
1	zynnat
1	10
1	11
1	12
